,_id,排名,标题,作者,综合评分,视频分类,视频标签,播放量,弹幕数,评论,收藏,点赞数,投币数,分享数,up主性别,bilibili个人认证,up主粉丝总数,up主总观看数,up主总获赞数,up主视频数,主分类
714,5eba4d230ca75fcd103f2fae,15,英 灵 殿,麦咾源Bingo,2316886,单机游戏,"单机游戏,GMV,沙雕之主,沙雕剧场,刺客信条,育碧,刺客信条：英灵殿,游戏CG,配音,单机联机,游戏预告片,搞笑",3610919,4673,2735,61143,223496,66816,23390,保密,,93672,14925260,1013643,39,游戏
715,5eba4d240ca75fcd103f2faf,16,【Minecraft】因为热爱，所以坚持,Minecraft-ICE,2247859,单机游戏,"我的世界,Minecraft,bilibili新星计划,剪辑,ICE,极地炫风",701174,13971,3080,72874,123856,123799,7642,男,ICE官方账号,143722,4254368,659692,21,游戏
716,5eba4d250ca75fcd103f2fb0,17,全 程 卧 槽,吉儿一范伦婷,2211691,单机游戏,"我的世界,bilibili新星计划,进击的巨人,MC,MINECRAFT,自制,单机游戏,搞笑",1992839,41779,4722,59025,230627,141020,4424,保密,Vlog领域优质UP主,217722,10188519,842363,68,游戏
717,5eba4d270ca75fcd103f2fb1,18,前方高能！！这是真的！# @ % ￥ 燃,是布做的心,2192727,GMV,"英雄联盟,CS:GO,GMV,电子竞技,混剪,CG混剪,CSGO,音乐,游戏CG,网络游戏,单机游戏,MV",3731823,1867,1828,59740,147087,45233,2940,保密,,10273,4739609,195229,1,游戏
718,5eba4d280ca75fcd103f2fb2,19,刷牌机制公布！英雄联盟又要通缉我了,我是TOO,2187400,电子竞技,"电子竞技,云顶之弈,英雄联盟,云顶之弈套路对决,我是TOO,刷牌机制,LOL,拳头我来了,云顶之奕,经验分享",939507,5293,2897,64669,127670,108003,14702,男,bilibili 知名游戏UP主,372937,21935088,2416405,94,游戏
719,5eba4d290ca75fcd103f2fb3,20,聚印象TOP秀特别篇：八台电脑渲染一个月的特效转场,聚印象视频,2160584,电子竞技,"英雄联盟,电子竞技,第一视角,聚印象,精彩集锦,LOL,赛事集锦",802267,3438,2013,57205,165845,216288,9556,男,bilibili 2018百大UP主、知名游戏UP主,1522174,553266142,8355984,100,游戏
720,5eba4d2a0ca75fcd103f2fb4,21,【公主连结】开服最优角色阵容推荐~含推图、竞技场、VH塔及公会战全面分析介绍~,丸子,2152309,手机游戏,"手机游戏,公主连结,游戏练级挑战,公主连接,消灭萌新小问号,阵容,推图,角色,MuMu模拟器,公主链接",2053356,6160,5303,63827,70503,52744,15669,男,bilibili 直播签约主播,707352,46131269,3837960,100,游戏
721,5eba4d2b0ca75fcd103f2fb5,22,返校第一天就被罗老师拉进法庭？？,鹤吱菌,2079700,单机游戏,"单机游戏,罗翔,同学迷惑行为大赏,师生对线,王小炮,罗老师,逆转裁判,成步堂龙一,热血,单机联机,搞笑",2581695,19548,5027,52534,271834,93316,7433,男,bilibili 知名游戏UP主、高能联盟成员,1460309,65579254,5886213,63,游戏
722,5eba4d2c0ca75fcd103f2fb6,23,法庭上不许拍桌砸！,沧桑丸,2074425,单机游戏,"同人配音,搞笑,逆转裁判,打开吧！脑洞,配音,恶搞,游戏配音,沙雕,娱乐",2738784,13637,2244,52429,183228,79470,11757,保密,bilibili 知名UP主,599860,28704861,1875862,37,游戏
723,5eba4d2e0ca75fcd103f2fb7,24,《 ？是 怎 样 炼 成 的 》,巅峰计划,1954420,手机游戏,"手机游戏,明日方舟,明日方舟·隐秘高塔,极限,生于黑夜,攻略,DM-EX-6",841919,15145,8469,56348,111265,94169,44579,保密,,142178,10332321,1181809,100,游戏
724,5eba4d2f0ca75fcd103f2fb8,25,黑哥一笑，生死难料！这才叫专业！全程的骚操作！,谷子Mature,1939439,音游,"手机游戏,音乐游戏,节奏大师,音游,节奏大师自制谱,黑人小哥,单机游戏,搞笑,游戏视频,魔性,黑人",2333707,15328,4065,45346,179798,102027,35119,男,bilibili 知名游戏UP主,146086,19856693,917302,100,游戏
725,5eba4d300ca75fcd103f2fb9,26,世界上BUG最多的搞笑游戏 每局2000个BUG,黑镖客梦回,1873621,单机游戏,"沙雕实况,沙雕之主,UFO,bug,外星人,吐槽,生活,沙雕,娱乐,日常,搞笑",2767192,21428,3154,50515,216920,42873,6766,女,bilibili 2018百大UP主、 知名UP主,2830188,275154872,7418105,100,游戏
726,5eba4d310ca75fcd103f2fba,27,新僵尸：抬棺僵尸,芦苇草的梦想,1867004,单机游戏,"黑人抬棺,植物大战僵尸,芦苇草的梦想,PVZ",3583710,5459,2854,48879,158357,27794,33817,男,bilibili 知名游戏UP主,167523,43192409,1987024,100,游戏
727,5eba4d320ca75fcd103f2fbb,28,"【C菌】玩了这个阴间便利店游戏, 再也不敢逛超市了...",渗透之C君,1835773,单机游戏,"渗透之C君,C菌,夜勤事件,游戏练级挑战",2070417,57135,4596,49644,131658,50114,6066,保密,bilibili 2019百大UP主，知名游戏UP主,5000953,373266777,11435283,100,游戏
728,5eba4d330ca75fcd103f2fbc,29,"停下来,仔细看看这个世界",卫巾纸薄,1827638,单机游戏,"我的世界,MINECRAFT,bilibili新星计划,视觉盛宴,转场,剪辑,卡点,高燃",614171,6235,1749,56883,97285,88056,4703,保密,,24808,1278669,134732,23,游戏
729,5eba4d350ca75fcd103f2fbd,30,第一次去公司上班，差点把公司都拆完了,中国BOY超级大猩猩,1806624,单机游戏,"实况攻略,独立游戏,沙雕之主,沙雕实况,ns,单机,实况解说,白领,试玩,上班族,娱乐,工作",2785459,43644,7018,41194,236457,76302,5354,男,bilibili 2019百大UP主、知名UP主,5270212,811666198,26215234,100,游戏
730,5eba4d360ca75fcd103f2fbe,31,【Minecraft】清明上河图 [灯火阑珊处 人在画中游]【国家建筑师】[北宋翰林张择端原本],国家建筑师Cthuwork,1798820,单机游戏,"我的世界,清明上河图,Minecraft,建筑,MC,中式建筑,国风,建筑展示,自制",2094935,20681,4057,180124,324854,326484,41853,保密,bilibili 知名游戏UP主,535306,20095140,1278435,91,游戏
731,5eba4d370ca75fcd103f2fbf,32,【散人】真●二次元坑爹i wanna 四百万纪念作,逍遥散人,1779238,单机游戏,"沙雕实况,沙雕之主,逍遥散人,散人,IWANNA,坑爹,游戏练级挑战,IWBTG,超难",1141545,43787,9828,45972,126575,101010,2693,男,bilibili 2019百大UP主、直播签约主播,4080979,339318212,11744133,100,游戏
732,5eba4d380ca75fcd103f2fc0,33,用每个感官去享受游戏带给你踩点燃爆的视觉盛宴 - Time Machine,烽火湛蓝,1775516,GMV,"GMV,游戏混剪大赛,美女,女神,CG,CG混剪,混剪,踩点,前方高能,游戏CG",1488752,1555,1270,51335,106259,36878,3006,保密,bilibili 知名UP主,195532,23150238,1391777,43,游戏
733,5eba4d3a0ca75fcd103f2fc1,34,家  里  有  矿 ！,徐大虾咯,1748319,单机游戏,"我的世界,徐大虾咯,徐大虾,MINECRAFT,MC,游戏,实况,单机游戏",4470548,57173,7513,35548,304035,76619,3732,男,bilibili 2019百大UP主、2019年度原创栏目奖UP主,4638977,417190344,20563198,100,游戏
734,5eba4d3b0ca75fcd103f2fc2,35,【见盘】118：杨坤老师别气了，为了diss惊雷，工具人被献祭了,长歌与小见见,1734920,电子竞技,"电子竞技,惊雷,杨坤,郭德纲,黑人抬棺,娱乐,沙雕,iphoneSE,搞笑",1655425,31422,5217,34485,152851,145171,11654,女,bilibili 2019百大UP主、知名游戏UP主,2013506,421528930,8727073,100,游戏
735,5eba4d3c0ca75fcd103f2fc3,36,【嘟督咆哮解说】超吉儿刺激的《生化危机3：重制版》！（第二话）,嘟督不噶油,1712835,单机游戏,"单机游戏,嘟督不噶油,生化危机3,生化危机,生化危机3：重制版,重制版,单机联机",1178953,17152,1737,44715,127389,76076,4134,保密,bilibili 2019百大UP主、 知名UP主,2695387,234930051,9745334,100,游戏
736,5eba4d3d0ca75fcd103f2fc4,37,你刚才说了那句话对吧【水无月菌】,水无月菌,1697362,桌游棋牌,"桌游棋牌,实况攻略,百闻牌,娱乐,实况解说",1629743,8228,4943,35980,136044,112267,10551,男,bilibili 知名游戏UP主、高能联盟成员,1043900,109806020,4398155,100,游戏
737,5eba4d3e0ca75fcd103f2fc5,38,（besiege）全程舒适，白嫖快乐车。,沉默的風,1679710,单机游戏,"单机游戏,围攻,黑人抬棺,besiege,鸡你太美,电车难题,漂移,逮虾户,火车,单机联机,搞笑",748754,7226,1291,42433,136720,136106,6477,保密,bilibili 知名游戏UP主,281837,11574822,1370716,24,游戏
738,5eba4d400ca75fcd103f2fc6,39,【沙雕剪辑#12】一拳3000真伤的梦幻联动！,97蓝莓鱼,1668705,电子竞技,"英雄联盟,电子竞技,游戏集锦,LOL,骚套路,网络游戏",826903,2481,2527,42226,91540,97370,25473,保密,bilibili 新星UP主,133189,5794721,360831,44,游戏
739,5eba4d410ca75fcd103f2fc7,40,【明日方舟】生于黑夜活动剧情，到底填了游戏哪些坑？,杨颜同学,1647674,手机游戏,"手机游戏,明日方舟,手游作业-攻略解析,巴别塔,生于黑夜,杨颜,剧情解析,卡兹戴尔,W",781924,6928,7575,43551,105401,79579,20215,男,bilibili 知名游戏UP主,229696,13735424,1779806,76,游戏
740,5eba4d420ca75fcd103f2fc8,41,王老菊教你骑砍03：南帝国武圣,怕上火暴王老菊,1605841,单机游戏,"单机游戏,薪人,王老菊,骑马与砍杀2,单机联机",1509976,41493,5888,33363,91981,106137,2124,保密,bilibili 2019百大UP主、 高能联盟成员,2308797,396315350,6549792,100,游戏
741,5eba4d430ca75fcd103f2fc9,42,【公主连结】8分钟带你了解到底哪些角色该练,怕是一只凉凉猫,1603991,手机游戏,"手机游戏,全能打卡挑战,公主连结Re:Dive,攻略,新人,手游,公主连接",872584,2987,3771,48200,40521,24575,9311,男,,3694,1220459,49704,65,游戏
742,5eba4d440ca75fcd103f2fca,43,没想到吧！我也是刀客塔！,LexBurner,1601690,手机游戏,"明日方舟,手机游戏,lexburner,lex,明日方舟一周年",2080953,23198,15745,36989,209253,59353,8902,男,bilibili 2019百大UP主、高能联盟成员,8183125,802327555,30620106,100,游戏
743,5eba4d460ca75fcd103f2fcb,44,【公主连结】少走弯路！角色推荐与开服建议 | 新人攻略,待宵姫Channel,1591758,手机游戏,"手机游戏,公主连结,bilibili新星计划,节奏榜,攻略,手游,公主链接,臭鼬,pcr",1593802,6749,3683,48429,55346,27844,10532,女,,55943,4079796,146524,62,游戏
744,5eba4d470ca75fcd103f2fcc,45,【Minecraft】用现代科技去解放吸血鬼森林是什么感觉,北纬的星空,1583677,单机游戏,"互动视频,我的世界,打开吧！脑洞,MINECRAFT,带制作,美国带片",745953,27604,3702,40834,93870,83262,4021,男,,187021,5417101,632898,5,游戏
745,5eba4d480ca75fcd103f2fcd,46,计算得出史上最好种子！2000格内全群系+林地府邸！,沙琪玛er,1577846,单机游戏,"游戏集锦,单机游戏,我的世界,游戏资讯,MINECRAFT,MC,生物群系,单机联机,新人,游戏杂谈,地图种子,生存模式",469326,2026,1530,54718,57392,26062,4143,保密,,21015,1509810,187930,11,游戏
746,5eba4d490ca75fcd103f2fce,47,带 好 人,与山0v0,1538093,单机游戏,"我的世界,搞笑,实况攻略,与山,MINECRAFT,MC,新人,游戏视频,攻略,爆笑,生存,实况解说",1637851,49892,4657,33961,201300,88245,1951,男,bilibili 2019百大UP主、高能联盟成员,1755582,174245802,13117107,100,游戏
747,5eba4d4a0ca75fcd103f2fcf,48,育碧新作《刺客信条：英灵殿》CGI预告首发，让我们一起成为维京斗士！,育碧中国Ubisoft,1474885,单机游戏,"GMV,单机游戏,刺客信条：英灵殿,刺客信条,育碧,育碧游戏,维京传说,北欧神话,游戏CG,游戏预告片,主机游戏",2125406,14333,19823,32115,89394,43257,83559,保密,上海碧汉网络科技有限公司 官方账号,529688,34346802,1099724,100,游戏
748,5eba4d4b0ca75fcd103f2fd0,49,【MC】（看完不许发卧槽）这真的只是一个很垃圾的过山车罢了。。。（这期上热门我当场就把一个10W粉丝的up吃♂掉）,TheKingBomb,1471287,单机游戏,"我的世界,单机游戏,MINECRAFT,全能打卡挑战,MC,单机,游戏视频,新人,过山车,剪辑,单机联机",669171,14075,1347,40561,86698,64544,4195,保密,,79970,10713452,905457,44,游戏
749,5eba4d4d0ca75fcd103f2fd1,50,说不定翻盘了呢！队友挂机，却以所有人都想不到的方式赢了,超级神奇的木偶,1428550,电子竞技,"王者荣耀,手机游戏,电子竞技,王者荣耀也是电子竞技,说不定赢了呢,这就是电子竞技,实况,逆风翻盘,翻盘,热血,刺激,神奇的木偶",1216590,13219,7329,35576,117183,39795,5069,男,bilibili 知名游戏UP主,601714,38466005,2221165,19,游戏
750,5eba4d4e0ca75fcd103f2fd2,51,我    是    谁   ？,园长米线,1427798,电子竞技,"沙雕之主,电子竞技,英雄联盟,沙雕剧场,LOL,搞笑动画,网络游戏",2097902,1901,1938,24468,177886,75695,4953,男,,26067,2323938,197721,7,游戏
751,5eba4d4f0ca75fcd103f2fd3,52,【互动游戏】剧情高能！太阳熄灭一万年后，我苏醒了过来…【打泥泥】,打泥泥,1423433,单机游戏,"单机游戏,科幻,互动视频,独立游戏,打泥泥,太阳熄灭事件,互动游戏,未来,单机,单机联机,冒险",1135796,33837,12218,32900,118659,53806,11619,保密,bilibili 新星UP主,1036042,39207600,2657153,33,游戏
752,5eba4d500ca75fcd103f2fd4,53,史上最沙雕【真人CS:GO】  第2集,神奇的老皮,1415349,电子竞技,"电子竞技,CS:GO,反恐精英,搞笑,特效,CSGO,fps",970945,3052,1825,30034,121625,88168,13838,男,bilibili 2019百大UP主、知名UP主,1893025,109187725,5397608,89,游戏
753,5eba4d520ca75fcd103f2fd5,54,到处干好事的萨卡兹穿刺组长,si咸瑜,1386686,手机游戏,"手机游戏,明日方舟,手游作业-搞笑娱乐,奥尔加,卡其脱离太,生草,W,要素过多,崩坏三,沙雕,搞笑",543668,7370,1397,37404,87781,70139,4369,保密,,71998,15554809,1315011,100,游戏
754,5eba4d530ca75fcd103f2fd6,55,【战双帕弥什】新章节「九龙夜航」PV公开 | 九龙游弋，弧光惊舟。,战双帕弥什,1377315,手机游戏,"手机游戏,战双帕弥什,战双,九龙夜航,3D动作,末世科幻,ARPG,手游",1857287,6023,11441,24107,72921,70047,13622,保密,战双帕弥什手游官方账号,1346020,16753205,1910984,72,游戏
755,5eba4d540ca75fcd103f2fd7,56,野王终极教学，“210公式”打野法，开局意识思路讲解，100%胜率，有手就能会！,东子超人,1370842,电子竞技,"王者荣耀,电子竞技,bilibili新星计划,教学,东子,打野,王者荣耀教学,打野教学",1063763,8360,2427,34736,78303,29500,8460,男,,161971,7200408,507821,34,游戏
756,5eba4d550ca75fcd103f2fd8,57,当你用黑人抬棺的头像打了一把匹配,人畜无害李小荣,1363006,电子竞技,"电子竞技,王者荣耀,黑人抬棺,bilibili新星计划,搞笑",4556749,11855,3152,21157,210782,8987,19835,保密,,5025,4606949,221491,19,游戏
757,5eba4d560ca75fcd103f2fd9,58,【IG/FPX】硬核分析！世界冠军只配四强?通过版本探究IG与FPX春天的失败之谜！,圆某人和四某人,1351905,电子竞技,"电子竞技,英雄联盟,游戏赛事,FPX,IG,游戏练级挑战,LPL,电竞赛事,LOL,THESHY,DOINB",663733,7081,4822,30745,85152,96811,6385,保密,bilibili 知名游戏UP主,278417,12480590,1036004,62,游戏
758,5eba4d580ca75fcd103f2fda,59,【棉被 公主连结】国服全关卡低配流程（已更新hard图：8-1、8-2、8-3、9-1、9-2、9-3）,叫我棉被,1323513,手机游戏,"手机游戏,手游作业-攻略解析,公主连结,pcr,公主链接,公主连接,关卡流程",909486,3960,3100,34099,41499,24584,8658,保密,bilibili 知名游戏UP主,564332,47229684,2587886,100,游戏
759,5eba4d590ca75fcd103f2fdb,60,一支箭的旅行 Minecraft 奇怪の转场,炒鸡西狸,1306367,单机游戏,"我的世界,短片,无缝剪辑,MINECRAFT,MC,bilibili新星计划,自制,视觉体验,单机,游戏视频",348141,3059,1299,42252,69002,62126,2793,保密,,13864,622435,102788,4,游戏
760,5eba4d5a0ca75fcd103f2fdc,61,玩游戏比上班还累？究竟是你玩游戏，还是游戏玩你！,33不是山山,1299808,单机游戏,"游戏资讯,单机游戏,史丹利的寓言,游戏杂谈,单机联机,联合投稿",571831,6886,3997,34990,59188,57939,9505,男,bilibili 知名游戏UP主,215534,12435674,984685,33,游戏
761,5eba4d5b0ca75fcd103f2fdd,62,【老E】五个游戏史上体型超大的BOSS！比鲲还要大！,EdmundDZhang,1294138,单机游戏,"老E,主机游戏,BOSS,单机游戏",1166644,7881,3663,25455,91397,69644,1356,男,bilibili直播签约主播,2692598,399102484,6879113,100,游戏
762,5eba4d5c0ca75fcd103f2fde,63,【重大发表】新“番”定档！,公主连结ReDive,1287169,手机游戏,"手机游戏,公主连结,手游,公主连结Re:Dive,美少女,角色扮演,卡牌收集,Cygames,番剧手游,异世界幻想",9849067,2944,5234,7811,52400,5331,4739,保密,公主连结ReDive手游官方账号,2464750,23429641,1936319,60,游戏
763,5eba4d5e0ca75fcd103f2fdf,64,慎入！前方极度妩媚 那些你惹不起的战斗天使 穿上高跟鞋攻击力翻倍！,Crazy-face,1261329,GMV,"电子竞技,英雄联盟,GMV,踩点,女神,2019新人嘉年华,全程高能,游戏CG,CG混剪,混剪,单机游戏",12349887,23503,7173,328785,906663,219212,15362,男,,93738,34251298,2331225,57,游戏
764,5eba4d5f0ca75fcd103f2fe0,65,植物大战僵尸彩蛋：噎死,庄不纯,1216261,单机游戏,"植物大战僵尸,PVZ,彩蛋,搞笑,单机游戏",1727500,11765,1908,23894,128302,32857,5434,保密,bilibili 知名UP主、直播签约主播,669275,54737593,2554871,100,游戏
765,5eba4d600ca75fcd103f2fe1,66,只狼 帝皇侠 加入buff特效,Poka脸,1210395,单机游戏,"自制,帝皇侠,铠甲,mod,单机,帝皇,帝皇铠甲,铠甲勇士,铠甲勇士刑天,只狼",743378,2124,2673,25526,82022,60197,9542,保密,,52897,6226448,332608,23,游戏
766,5eba4d610ca75fcd103f2fe2,67,“低级趣味？？？”,kacikaci小当家,1193167,单机游戏,"老当家,Plug & Play,打开吧！脑洞",661713,4299,2266,28674,94944,40966,5473,保密,,115927,3761308,279388,42,游戏
767,5eba4d620ca75fcd103f2fe3,68,国外玩家在《GTA 5》中完美还原黑人抬棺舞,3DM游戏网官方,1191472,单机游戏,"单机游戏,黑人抬棺,GTA5,单机联机,搞笑",2879194,3471,1618,21469,93768,6162,22337,保密,3DM游戏网官方账号,93550,23817152,556708,100,游戏
768,5eba4d630ca75fcd103f2fe4,69,为什么我的世界和迷你世界 在这一个月将迎来重大考验,籽岷,1186363,单机游戏,"我的世界,籽岷,Minecraft,重大考验,迷你世界",1156665,7593,8908,23282,134677,44105,3945,男,bilibili 知名游戏UP主,1666218,231376325,12803805,100,游戏
769,5eba4d640ca75fcd103f2fe5,70,全国首通！！！堡垒之夜宝库密码！！！尝试了1000次密码！,浩然皮的很,1171376,网络游戏,"bilibili新星计划,堡垒之夜,彩蛋,游戏视频,第一视角,堡垒,网络游戏",1611053,1080,2392,17244,145810,56024,1107,保密,,3578,1729379,151071,42,游戏
